Index;P_el;Q_Heiz;Q_WW;Q_gesamt
4604;393.29;6945.47;0.00;6945.47
4605;245.18;6987.93;0.00;6987.93
4606;245.18;7021.57;0.00;7021.57
4607;245.18;7055.22;0.00;7055.22
4608;294.49;7088.87;0.00;7088.87
4609;125.34;7122.52;0.00;7122.52
4610;125.34;7170.31;0.00;7170.31
4611;125.34;7218.11;0.00;7218.11
4612;125.34;7265.90;0.00;7265.90
4613;272.76;7313.69;0.00;7313.69
4614;125.65;7390.37;0.00;7390.37
4615;125.65;7467.05;0.00;7467.05
4616;125.65;7543.73;0.00;7543.73
4617;276.36;7620.41;0.00;7620.41
4618;126.14;7673.59;0.00;7673.59
4619;126.14;7726.76;0.00;7726.76
4620;126.14;7779.94;0.00;7779.94
4621;278.56;7833.11;0.00;7833.11
4622;126.24;7870.85;0.00;7870.85
4623;126.24;7908.59;0.00;7908.59
4624;126.24;7946.34;0.00;7946.34
4625;267.20;7984.08;0.00;7984.08
4626;126.29;8045.87;0.00;8045.87
4627;126.29;8107.66;0.00;8107.66
4628;126.29;8169.45;0.00;8169.45
4629;276.45;8231.24;0.00;8231.24
4630;126.62;8268.98;0.00;8268.98
4631;126.62;8306.72;0.00;8306.72
4632;246.62;8344.46;0.00;8344.46
4633;410.30;8382.20;0.00;8382.20
4634;246.62;8360.67;0.00;8360.67
4635;246.62;8339.13;0.00;8339.13
4636;126.62;8317.60;0.00;8317.60
4637;273.87;8296.06;0.00;8296.06
4638;126.57;8282.88;0.00;8282.88
4639;2115.94;8269.70;0.00;8269.70
4640;688.87;8256.52;0.00;8256.52
4641;246.48;8243.34;0.00;8243.34
4642;246.48;8258.86;0.00;8258.86
4643;245.89;8274.39;0.00;8274.39
4644;378.35;8289.92;0.00;8289.92
4645;215.89;8305.45;0.00;8305.45
4646;200.89;8166.83;0.00;8166.83
4647;185.89;8028.21;0.00;8028.21
4648;323.79;7889.59;0.00;7889.59
4649;125.95;7750.96;0.00;7750.96
4650;125.95;7689.60;0.00;7689.60
4651;125.95;7628.23;0.00;7628.23
4652;308.80;7566.86;0.00;7566.86
4653;125.90;7505.49;0.00;7505.49
4654;125.90;7334.87;0.00;7334.87
4655;125.90;7164.25;0.00;7164.25
4656;125.90;6993.62;0.00;6993.62
4657;273.24;6823.00;0.00;6823.00
4658;125.39;6688.57;0.00;6688.57
4659;125.39;6554.14;0.00;6554.14
4660;125.39;6419.71;0.00;6419.71
4661;288.95;6285.27;0.00;6285.27
4662;125.13;6161.64;0.00;6161.64
4663;125.13;6038.00;0.00;6038.00
4664;125.13;5914.36;0.00;5914.36
4665;125.23;5790.73;0.00;5790.73
4666;273.88;5749.79;0.00;5749.79
4667;136.62;5708.85;0.00;5708.85
4668;135.40;5667.91;0.00;5667.91
4669;135.62;5626.97;0.00;5626.97
4670;289.28;5717.01;0.00;5717.01
4671;135.84;5807.05;0.00;5807.05
4672;135.72;5897.09;0.00;5897.09
4673;125.60;5987.13;0.00;5987.13
4674;125.60;6267.79;0.00;6267.79
4675;273.88;6548.46;0.00;6548.46
4676;125.60;6829.12;0.00;6829.12
4677;797.12;7109.78;0.00;7109.78
4678;427.60;7162.45;0.00;7162.45
4679;2510.32;7215.13;0.00;7215.13
4680;349.39;7267.80;0.00;7267.80
4681;360.96;7320.48;0.00;7320.48
4682;373.76;7393.41;0.00;7393.41
4683;399.56;7466.35;0.00;7466.35
4684;556.85;7539.28;0.00;7539.28
4685;632.44;7612.21;0.00;7612.21
4686;642.48;7674.15;0.00;7674.15
4687;965.40;7736.09;0.00;7736.09
4688;1155.93;7798.03;0.00;7798.03
4689;1015.16;7859.97;0.00;7859.97
4690;335.76;7924.75;0.00;7924.75
4691;246.29;7989.52;0.00;7989.52
4692;3660.37;8054.30;0.00;8054.30
4693;3815.80;8119.07;0.00;8119.07
4694;3721.57;8013.16;0.00;8013.16
4695;267.29;7907.25;0.00;7907.25
4696;286.59;7801.34;0.00;7801.34
4697;417.30;7695.43;0.00;7695.43
4698;516.53;7808.02;0.00;7808.02
4699;481.24;7920.62;0.00;7920.62
4700;476.17;8033.22;0.00;8033.22
4701;246.80;8145.81;0.00;8145.81
4702;394.12;8197.58;0.00;8197.58
4703;246.80;8249.35;0.00;8249.35
4704;246.80;8301.12;0.00;8301.12
4705;246.80;8352.88;0.00;8352.88
4706;397.19;8394.43;0.00;8394.43
4707;246.80;8435.97;0.00;8435.97
4708;246.80;8477.51;0.00;8477.51
4709;246.80;8519.05;0.00;8519.05
4710;399.42;8541.57;0.00;8541.57
4711;246.80;8564.08;0.00;8564.08
4712;246.80;8586.60;0.00;8586.60
4713;246.80;8609.11;0.00;8609.11
4714;393.23;8623.86;0.00;8623.86
4715;246.80;8638.60;0.00;8638.60
4716;246.80;8653.34;0.00;8653.34
4717;126.80;8668.08;0.00;8668.08
4718;276.79;8677.78;0.00;8677.78
4719;126.80;8687.48;0.00;8687.48
4720;126.80;8697.19;0.00;8697.19
4721;126.80;8706.89;0.00;8706.89
4722;291.20;8702.33;0.00;8702.33
4723;126.80;8697.78;0.00;8697.78
4724;126.80;8693.22;0.00;8693.22
4725;126.75;8688.66;0.00;8688.66
4726;274.11;8704.01;0.00;8704.01
4727;126.75;8719.35;0.00;8719.35
4728;126.75;8734.70;0.00;8734.70
4729;395.61;8750.05;0.00;8750.05
4730;246.84;8676.98;0.00;8676.98
4731;126.84;8603.92;0.00;8603.92
4732;126.84;8530.86;0.00;8530.86
4733;274.39;8457.79;0.00;8457.79
4734;126.75;8409.83;0.00;8409.83
4735;246.75;8361.86;0.00;8361.86
4736;246.75;8313.89;0.00;8313.89
4737;400.00;8265.92;0.00;8265.92
4738;246.66;8150.22;0.00;8150.22
4739;246.08;8034.53;0.00;8034.53
4740;213.75;7918.83;0.00;7918.83
4741;309.72;7803.14;0.00;7803.14
4742;126.38;7863.40;0.00;7863.40
4743;126.38;7923.66;0.00;7923.66
4744;126.38;7983.93;0.00;7983.93
4745;126.05;8044.19;0.00;8044.19
4746;273.94;7949.73;0.00;7949.73
4747;126.05;7855.26;0.00;7855.26
4748;126.05;7760.80;0.00;7760.80
4749;125.70;7666.33;0.00;7666.33
4750;290.27;7572.21;0.00;7572.21
4751;125.70;7478.09;0.00;7478.09
4752;374.13;7383.97;0.00;7383.97
4753;1305.50;7289.85;0.00;7289.85
4754;993.01;7338.59;0.00;7338.59
4755;586.00;7387.32;0.00;7387.32
4756;430.94;7436.05;0.00;7436.05
4757;510.90;7484.79;0.00;7484.79
4758;551.05;7252.99;0.00;7252.99
4759;2461.29;7021.19;0.00;7021.19
4760;125.44;6789.39;0.00;6789.39
4761;185.93;6557.60;0.00;6557.60
4762;195.93;6750.50;0.00;6750.50
4763;205.93;6943.40;0.00;6943.40
4764;273.83;7136.30;0.00;7136.30
4765;125.70;7329.20;0.00;7329.20
4766;125.70;7373.72;0.00;7373.72
4767;2484.28;7418.25;0.00;7418.25
4768;492.31;7462.78;0.00;7462.78
4769;315.40;7507.30;0.00;7507.30
4770;273.64;7560.87;0.00;7560.87
4771;279.64;7614.43;0.00;7614.43
4772;266.68;7667.99;0.00;7667.99
4773;398.83;7721.55;0.00;7721.55
4774;246.19;7677.21;0.00;7677.21
4775;246.19;7632.86;0.00;7632.86
4776;496.20;7588.52;0.00;7588.52
4777;565.62;7544.18;0.00;7544.18
4778;700.53;7766.31;0.00;7766.31
4779;876.49;7988.44;0.00;7988.44
4780;1402.33;8210.57;0.00;8210.57
4781;845.18;8432.71;0.00;8432.71
4782;677.95;8559.33;0.00;8559.33
4783;523.01;8685.96;0.00;8685.96
4784;535.88;8812.59;0.00;8812.59
4785;542.83;8939.21;0.00;8939.21
4786;689.06;8895.90;0.00;8895.90
4787;552.93;8852.59;0.00;8852.59
4788;399.79;8809.28;0.00;8809.28
4789;388.03;8765.97;0.00;8765.97
4790;395.87;8750.06;0.00;8750.06
4791;550.07;8734.15;0.00;8734.15
4792;645.38;8718.24;0.00;8718.24
4793;494.37;8702.34;0.00;8702.34
4794;507.25;8495.93;0.00;8495.93
4795;648.64;8289.52;0.00;8289.52
4796;250.89;8083.12;0.00;8083.12
4797;274.77;7876.71;0.00;7876.71
4798;279.74;8074.04;0.00;8074.04
4799;279.62;8271.37;0.00;8271.37
4800;126.62;8468.70;0.00;8468.70
4801;126.62;8666.02;0.00;8666.02
4802;126.62;8421.33;0.00;8421.33
4803;273.22;8176.65;0.00;8176.65
4804;126.62;7931.96;0.00;7931.96
4805;126.57;7687.27;0.00;7687.27
4806;126.57;7778.57;0.00;7778.57
4807;276.64;7869.87;0.00;7869.87
4808;126.57;7961.17;0.00;7961.17
4809;126.66;8052.47;0.00;8052.47
4810;126.66;8115.72;0.00;8115.72
4811;291.93;8178.97;0.00;8178.97
4812;126.66;8242.22;0.00;8242.22
4813;126.75;8305.46;0.00;8305.46
4814;126.75;8350.51;0.00;8350.51
4815;274.11;8395.56;0.00;8395.56
4816;126.75;8440.61;0.00;8440.61
4817;126.80;8485.65;0.00;8485.65
4818;275.79;8513.66;0.00;8513.66
4819;126.80;8541.68;0.00;8541.68
4820;246.80;8569.69;0.00;8569.69
4821;246.84;8597.70;0.00;8597.70
4822;394.72;8641.92;0.00;8641.92
4823;126.84;8686.14;0.00;8686.14
4824;126.84;8730.36;0.00;8730.36
4825;126.93;8774.58;0.00;8774.58
4826;280.74;8798.10;0.00;8798.10
4827;126.93;8821.62;0.00;8821.62
4828;126.93;8845.13;0.00;8845.13
4829;1627.02;8868.65;0.00;8868.65
4830;310.38;8783.78;0.00;8783.78
4831;127.02;8698.90;0.00;8698.90
4832;127.02;8614.03;0.00;8614.03
4833;127.07;8529.15;0.00;8529.15
4834;127.07;8555.41;0.00;8555.41
4835;275.12;8581.66;0.00;8581.66
4836;127.07;8607.91;0.00;8607.91
4837;127.02;8634.16;0.00;8634.16
4838;127.02;8586.09;0.00;8586.09
4839;292.35;8538.02;0.00;8538.02
4840;127.02;8489.94;0.00;8489.94
4841;126.71;8441.87;0.00;8441.87
4842;126.71;8434.39;0.00;8434.39
4843;126.71;8426.91;0.00;8426.91
4844;275.49;8419.42;0.00;8419.42
4845;126.75;8411.94;0.00;8411.94
4846;126.75;8465.50;0.00;8465.50
4847;126.75;8519.06;6079.97;14599.03
4848;281.73;8572.62;0.00;8572.62
4849;126.62;8626.18;0.00;8626.18
4850;391.79;8375.56;0.00;8375.56
4851;352.41;8124.94;0.00;8124.94
4852;363.30;7874.32;0.00;7874.32
4853;491.68;7623.69;6915.96;14539.65
4854;346.16;7607.48;0.00;7607.48
4855;344.70;7591.27;0.00;7591.27
4856;348.03;7575.05;0.00;7575.05
4857;577.97;7558.84;0.00;7558.84
4858;2529.47;7416.73;0.00;7416.73
4859;653.17;7274.62;0.00;7274.62
4860;602.91;7132.51;0.00;7132.51
4861;346.17;6990.40;0.00;6990.40
4862;497.93;7005.25;0.00;7005.25
4863;334.30;7020.09;0.00;7020.09
4864;348.25;7034.94;0.00;7034.94
4865;337.61;7049.78;0.00;7049.78
4866;334.20;7269.40;0.00;7269.40
4867;502.69;7489.01;0.00;7489.01
4868;336.78;7708.63;0.00;7708.63
4869;334.69;7928.25;0.00;7928.25
4870;602.01;8148.66;0.00;8148.66
4871;785.98;8369.07;0.00;8369.07
4872;202.29;8589.48;0.00;8589.48
4873;217.78;8809.90;0.00;8809.90
4874;232.78;8631.51;0.00;8631.51
4875;420.97;8453.12;0.00;8453.12
4876;247.20;8274.72;0.00;8274.72
4877;127.29;8096.33;0.00;8096.33
4878;397.15;8014.52;0.00;8014.52
4879;361.86;7932.71;0.00;7932.71
4880;504.45;7850.90;0.00;7850.90
4881;269.18;7769.09;0.00;7769.09
4882;407.76;7938.80;0.00;7938.80
4883;415.97;8108.52;0.00;8108.52
4884;566.85;8278.23;0.00;8278.23
4885;276.71;8447.95;0.00;8447.95
4886;404.03;8576.95;0.00;8576.95
4887;404.39;8705.95;0.00;8705.95
4888;571.58;8834.96;0.00;8834.96
4889;284.59;8963.96;0.00;8963.96
4890;296.75;8900.25;0.00;8900.25
4891;403.56;8836.55;0.00;8836.55
4892;440.76;8772.85;0.00;8772.85
4893;545.36;8709.14;0.00;8709.14
4894;506.63;8769.67;0.00;8769.67
4895;138.59;8830.19;0.00;8830.19
4896;288.58;8890.71;0.00;8890.71
4897;127.46;8951.23;0.00;8951.23
4898;127.46;9001.98;0.00;9001.98
4899;127.46;9052.73;0.00;9052.73
4900;293.55;9103.48;0.00;9103.48
4901;247.50;9154.23;0.00;9154.23
4902;247.50;9199.77;0.00;9199.77
4903;247.50;9245.30;0.00;9245.30
4904;394.88;9290.83;0.00;9290.83
4905;247.54;9336.36;0.00;9336.36
4906;247.54;9376.06;0.00;9376.06
4907;396.73;9415.75;0.00;9415.75
4908;247.54;9455.44;0.00;9455.44
4909;127.71;9495.13;0.00;9495.13
4910;127.71;9534.05;0.00;9534.05
4911;275.64;9572.98;0.00;9572.98
4912;127.71;9611.90;0.00;9611.90
4913;127.84;9650.82;0.00;9650.82
4914;127.84;9705.55;0.00;9705.55
4915;282.11;9760.27;0.00;9760.27
4916;127.84;9814.99;0.00;9814.99
4917;128.12;9869.72;0.00;9869.72
4918;128.12;9912.45;0.00;9912.45
4919;310.80;9955.19;0.00;9955.19
4920;128.12;9997.93;0.00;9997.93
4921;128.28;10040.70;0.00;10040.70
4922;128.28;10086.90;0.00;10086.90
4923;128.28;10133.10;0.00;10133.10
4924;287.34;10179.30;0.00;10179.30
4925;138.60;10225.50;0.00;10225.50
4926;139.20;10028.70;0.00;10028.70
4927;139.05;9831.85;0.00;9831.85
4928;294.59;9635.05;0.00;9635.05
4929;128.16;9438.24;0.00;9438.24
4930;202.58;9061.85;0.00;9061.85
4931;187.58;8685.47;0.00;8685.47
4932;313.73;8309.08;0.00;8309.08
4933;448.00;7932.70;0.00;7932.70
4934;281.76;7578.71;0.00;7578.71
4935;287.68;7224.72;0.00;7224.72
4936;294.26;6870.72;0.00;6870.72
4937;435.01;6516.73;0.00;6516.73
4938;232.29;6608.76;0.00;6608.76
4939;126.84;6700.78;0.00;6700.78
4940;126.84;6792.80;0.00;6792.80
4941;126.75;6884.83;0.00;6884.83
4942;529.28;6701.71;0.00;6701.71
4943;347.28;6518.60;0.00;6518.60
4944;363.42;6335.48;0.00;6335.48
4945;349.04;6152.36;0.00;6152.36
4946;536.59;6281.08;0.00;6281.08
4947;347.89;6409.79;0.00;6409.79
4948;478.23;6538.50;0.00;6538.50
4949;462.02;6667.21;0.00;6667.21
4950;488.72;6755.57;0.00;6755.57
4951;490.62;6843.92;0.00;6843.92
4952;323.97;6932.28;0.00;6932.28
4953;345.48;7020.63;0.00;7020.63
4954;340.70;7027.40;0.00;7027.40
4955;364.17;7034.16;0.00;7034.16
4956;494.61;7040.92;0.00;7040.92
4957;341.30;7047.69;0.00;7047.69
4958;354.74;7200.06;0.00;7200.06
4959;345.35;7352.44;0.00;7352.44
4960;489.10;7504.81;0.00;7504.81
4961;340.72;7657.19;0.00;7657.19
4962;583.84;8003.96;0.00;8003.96
4963;580.73;8350.72;0.00;8350.72
4964;934.79;8697.49;0.00;8697.49
4965;585.00;9044.26;0.00;9044.26
4966;774.52;9140.01;0.00;9140.01
4967;657.38;9235.77;4255.86;13491.63
4968;1298.29;9331.52;0.00;9331.52
4969;1358.19;9427.28;0.00;9427.28
4970;1199.62;9287.43;0.00;9287.43
4971;656.48;9147.58;0.00;9147.58
4972;352.53;9007.73;0.00;9007.73
4973;629.00;8867.88;0.00;8867.88
4974;1723.55;8970.39;0.00;8970.39
4975;1632.71;9072.91;0.00;9072.91
4976;503.76;9175.43;0.00;9175.43
4977;437.84;9277.94;0.00;9277.94
4978;272.52;9336.68;0.00;9336.68
4979;2441.42;9395.42;0.00;9395.42
4980;2460.08;9454.16;0.00;9454.16
4981;429.21;9512.90;0.00;9512.90
4982;271.36;9437.85;0.00;9437.85
4983;274.48;9362.80;0.00;9362.80
4984;522.26;9287.75;0.00;9287.75
4985;652.10;9212.70;0.00;9212.70
4986;516.34;9283.48;0.00;9283.48
4987;643.40;9354.26;0.00;9354.26
4988;495.02;9425.04;0.00;9425.04
4989;523.02;9495.82;0.00;9495.82
4990;339.61;9571.42;0.00;9571.42
4991;248.04;9647.02;0.00;9647.02
4992;248.04;9722.62;0.00;9722.62
4993;395.72;9798.22;0.00;9798.22
4994;248.24;9885.99;0.00;9885.99
4995;248.24;9973.76;0.00;9973.76
4996;397.67;10061.50;0.00;10061.50
4997;128.47;10149.30;0.00;10149.30
4998;128.47;10209.90;0.00;10209.90
4999;128.47;10270.40;0.00;10270.40
5000;276.46;10331.00;0.00;10331.00
5001;128.59;10391.50;0.00;10391.50
5002;128.59;10410.90;0.00;10410.90
5003;128.59;10430.30;0.00;10430.30
5004;283.49;10449.70;0.00;10449.70
5005;128.43;10469.10;0.00;10469.10
5006;128.43;10518.30;0.00;10518.30
5007;128.43;10567.50;0.00;10567.50
5008;309.89;10616.80;0.00;10616.80
5009;128.70;10666.00;0.00;10666.00
5010;128.70;10702.70;0.00;10702.70
5011;128.70;10739.50;0.00;10739.50
5012;128.70;10776.30;0.00;10776.30
5013;277.11;10813.00;0.00;10813.00
5014;248.78;10814.90;0.00;10814.90
5015;228.78;10816.70;0.00;10816.70
5016;128.78;10818.50;0.00;10818.50
5017;295.71;10820.40;0.00;10820.40
5018;128.63;10795.50;0.00;10795.50
5019;128.63;10770.60;0.00;10770.60
5020;128.63;10745.60;0.00;10745.60
5021;128.43;10720.70;0.00;10720.70
5022;277.31;10683.60;0.00;10683.60
5023;128.43;10646.60;0.00;10646.60
5024;128.43;10609.50;0.00;10609.50
5025;248.28;10572.40;0.00;10572.40
5026;404.79;10526.60;0.00;10526.60
5027;247.70;10480.90;0.00;10480.90
5028;232.70;10435.10;19631.70;30066.80
5029;217.42;10389.40;0.00;10389.40
5030;202.42;10291.80;0.00;10291.80
5031;335.61;10194.20;0.00;10194.20
5032;172.42;10096.60;0.00;10096.60
5033;158.40;9998.95;0.00;9998.95
5034;152.94;9861.51;0.00;9861.51
5035;322.99;9724.07;0.00;9724.07
5036;127.71;9586.63;0.00;9586.63
5037;127.37;9449.19;0.00;9449.19
5038;127.37;9374.88;0.00;9374.88
5039;127.37;9300.57;0.00;9300.57
5040;280.95;9226.26;0.00;9226.26
5041;127.07;9151.95;0.00;9151.95
5042;127.07;9094.53;0.00;9094.53
5043;127.07;9037.10;0.00;9037.10
5044;343.32;8979.68;0.00;8979.68
5045;508.30;8922.25;0.00;8922.25
5046;347.21;8868.77;0.00;8868.77
5047;351.74;8815.29;0.00;8815.29
5048;346.34;8761.80;0.00;8761.80
5049;499.83;8708.32;0.00;8708.32
5050;350.32;8635.61;0.00;8635.61
5051;334.86;8562.90;0.00;8562.90
5052;126.89;8490.19;0.00;8490.19
5053;304.20;8417.48;0.00;8417.48
5054;126.93;8552.06;0.00;8552.06
5055;126.93;8686.63;0.00;8686.63
5056;126.93;8821.20;0.00;8821.20
5057;127.02;8955.77;0.00;8955.77
5058;530.12;9148.86;0.00;9148.86
5059;621.10;9341.96;3673.03;13014.99
5060;582.22;9535.06;0.00;9535.06
5061;577.07;9728.15;0.00;9728.15
5062;715.32;9680.30;0.00;9680.30
5063;558.86;9632.46;0.00;9632.46
5064;127.16;9584.61;0.00;9584.61
5065;1365.71;9536.76;0.00;9536.76
5066;1430.63;9284.86;0.00;9284.86
5067;360.40;9032.96;0.00;9032.96
5068;247.16;8781.06;0.00;8781.06
5069;250.08;8529.17;0.00;8529.17
5070;394.13;8638.48;0.00;8638.48
5071;397.40;8747.79;0.00;8747.79
5072;388.12;8857.10;0.00;8857.10
5073;380.86;8966.42;12956.90;21923.32
5074;543.11;8977.81;0.00;8977.81
5075;542.87;8989.20;0.00;8989.20
5076;536.01;9000.59;0.00;9000.59
5077;515.66;9011.98;0.00;9011.98
5078;563.43;9015.94;0.00;9015.94
5079;405.35;9019.89;0.00;9019.89
5080;542.05;9023.85;0.00;9023.85
5081;396.41;9027.80;0.00;9027.80
5082;691.96;8915.65;0.00;8915.65
5083;503.58;8803.49;0.00;8803.49
5084;668.83;8691.33;0.00;8691.33
5085;771.82;8579.18;0.00;8579.18
5086;619.71;8515.65;0.00;8515.65
5087;613.36;8452.13;0.00;8452.13
5088;591.98;8388.61;0.00;8388.61
5089;550.37;8325.08;0.00;8325.08
5090;266.15;8403.90;0.00;8403.90
5091;272.75;8482.72;0.00;8482.72
5092;272.13;8561.54;0.00;8561.54
5093;426.44;8640.37;0.00;8640.37
5094;266.24;8719.78;0.00;8719.78
5095;265.63;8799.19;0.00;8799.19
5096;270.68;8878.60;0.00;8878.60
5097;453.61;8958.01;0.00;8958.01
5098;251.99;8966.43;0.00;8966.43
5099;282.35;8974.86;0.00;8974.86
5100;266.15;8983.28;0.00;8983.28
5101;127.24;8991.71;0.00;8991.71
5102;275.77;9009.04;0.00;9009.04
5103;127.24;9026.37;0.00;9026.37
5104;127.24;9043.71;0.00;9043.71
5105;127.20;9061.04;0.00;9061.04
5106;295.38;9072.54;0.00;9072.54
5107;127.20;9084.05;0.00;9084.05
5108;127.20;9095.55;0.00;9095.55
5109;127.20;9107.06;0.00;9107.06
5110;127.20;9099.74;0.00;9099.74
5111;276.16;9092.42;0.00;9092.42
5112;127.20;9085.10;0.00;9085.10
5113;127.16;9077.79;0.00;9077.79
5114;127.16;9079.89;0.00;9079.89
5115;284.37;9082.00;0.00;9082.00
5116;127.16;9084.11;0.00;9084.11
5117;127.07;9086.21;0.00;9086.21
5118;127.07;9036.10;0.00;9036.10
5119;430.63;8985.99;0.00;8985.99
5120;513.10;8935.88;0.00;8935.88
5121;358.74;8885.77;0.00;8885.77
5122;364.02;8866.47;0.00;8866.47
5123;354.42;8847.18;0.00;8847.18
5124;529.22;8827.89;0.00;8827.89
5125;348.14;8808.60;0.00;8808.60
5126;339.81;8685.48;0.00;8685.48
5127;354.39;8562.36;0.00;8562.36
5128;360.72;8439.23;0.00;8439.23
5129;503.58;8316.11;0.00;8316.11
5130;356.50;8245.56;0.00;8245.56
5131;359.27;8175.01;0.00;8175.01
5132;349.00;8104.46;0.00;8104.46
5133;361.91;8033.92;0.00;8033.92
5134;509.27;7923.87;0.00;7923.87
5135;1646.50;7813.83;0.00;7813.83
5136;1007.00;7703.79;0.00;7703.79
5137;125.55;7593.74;0.00;7593.74
5138;274.16;7473.48;0.00;7473.48
5139;125.55;7353.22;0.00;7353.22
5140;125.55;7232.96;0.00;7232.96
5141;125.34;7112.69;0.00;7112.69
5142;304.45;6982.23;0.00;6982.23
5143;125.34;6851.76;0.00;6851.76
5144;125.34;6721.30;0.00;6721.30
5145;124.80;6590.84;0.00;6590.84
5146;124.80;6410.96;0.00;6410.96
5147;272.80;6231.09;0.00;6231.09
5148;124.80;6051.22;0.00;6051.22
5149;2332.00;5871.35;0.00;5871.35
5150;190.25;5918.47;0.00;5918.47
5151;347.85;5965.60;0.00;5965.60
5152;206.18;6012.73;0.00;6012.73
5153;201.39;6059.86;0.00;6059.86
5154;2288.33;6196.35;0.00;6196.35
5155;280.57;6332.85;0.00;6332.85
5156;140.38;6469.35;0.00;6469.35
5157;642.48;6605.85;24316.30;30922.15
5158;139.12;6682.70;0.00;6682.70
5159;283.13;6759.55;0.00;6759.55
5160;2138.17;6836.39;0.00;6836.39
5161;1267.40;6913.24;0.00;6913.24
5162;451.08;6930.78;0.00;6930.78
5163;2059.35;6948.32;0.00;6948.32
5164;1521.92;6965.86;0.00;6965.86
5165;806.23;6983.39;0.00;6983.39
5166;362.91;7023.93;0.00;7023.93
5167;518.22;7064.46;0.00;7064.46
5168;353.51;7105.00;0.00;7105.00
5169;348.44;7145.53;0.00;7145.53
5170;336.18;7323.29;0.00;7323.29
5171;459.94;7501.05;0.00;7501.05
5172;499.00;7678.81;0.00;7678.81
5173;493.07;7856.57;0.00;7856.57
5174;1833.70;7956.55;0.00;7956.55
5175;1646.55;8056.54;0.00;8056.54
5176;844.91;8156.52;0.00;8156.52
5177;645.80;8256.50;0.00;8256.50
5178;632.73;8333.35;0.00;8333.35
5179;341.88;8410.20;0.00;8410.20
5180;355.37;8487.05;0.00;8487.05
5181;345.81;8563.89;0.00;8563.89
5182;497.83;8617.58;0.00;8617.58
5183;340.95;8671.26;0.00;8671.26
5184;345.10;8724.94;0.00;8724.94
5185;341.73;8778.63;0.00;8778.63
5186;482.71;8839.16;0.00;8839.16
5187;353.48;8899.70;0.00;8899.70
5188;127.16;8960.23;0.00;8960.23
5189;127.42;9020.77;0.00;9020.77
5190;127.42;9053.02;0.00;9053.02
5191;276.17;9085.27;0.00;9085.27
5192;127.42;9117.52;0.00;9117.52
5193;127.37;9149.77;0.00;9149.77
5194;127.37;9202.91;0.00;9202.91
5195;296.77;9256.04;0.00;9256.04
5196;127.37;9309.18;0.00;9309.18
5197;127.67;9362.32;0.00;9362.32
5198;127.67;9403.59;0.00;9403.59
5199;127.67;9444.87;0.00;9444.87
5200;276.68;9486.14;0.00;9486.14
5201;127.75;9527.42;0.00;9527.42
5202;127.75;9588.52;0.00;9588.52
5203;127.75;9649.62;0.00;9649.62
5204;285.75;9710.72;0.00;9710.72
5205;128.04;9771.82;0.00;9771.82
5206;128.04;9749.86;0.00;9749.86
5207;248.04;9727.91;0.00;9727.91
5208;248.04;9705.95;0.00;9705.95
5209;406.34;9683.99;0.00;9683.99
5210;247.54;9484.73;0.00;9484.73
5211;127.54;9285.47;0.00;9285.47
5212;127.54;9086.22;0.00;9086.22
5213;433.76;8886.96;0.00;8886.96
5214;247.60;8926.10;0.00;8926.10
5215;398.06;8965.24;0.00;8965.24
5216;370.19;9004.39;0.00;9004.39
5217;362.20;9043.53;0.00;9043.53
5218;355.67;8934.65;5318.68;14253.33
5219;186.40;8825.76;0.00;8825.76
5220;171.40;8716.88;0.00;8716.88
5221;166.63;8607.99;0.00;8607.99
5222;152.28;8476.49;0.00;8476.49
5223;286.05;8344.98;51059.30;59404.28
5224;137.32;8213.47;0.00;8213.47
5225;126.00;8081.96;0.00;8081.96
5226;126.00;7866.93;0.00;7866.93
5227;274.80;7651.89;0.00;7651.89
5228;126.00;7436.86;0.00;7436.86
5229;600.44;7221.82;0.00;7221.82
5230;479.09;7120.32;0.00;7120.32
5231;1074.18;7018.82;0.00;7018.82
5232;717.66;6917.31;0.00;6917.31
5233;831.95;6815.81;0.00;6815.81
5234;716.09;6844.34;0.00;6844.34
5235;826.89;6872.88;0.00;6872.88
5236;500.49;6901.41;0.00;6901.41
5237;136.15;6929.94;0.00;6929.94
5238;136.13;6984.75;0.00;6984.75
5239;136.92;7039.55;0.00;7039.55
5240;291.84;7094.36;0.00;7094.36
5241;155.38;7149.16;0.00;7149.16
5242;170.38;7089.85;0.00;7089.85
5243;451.05;7030.53;0.00;7030.53
5244;596.86;6971.22;0.00;6971.22
5245;462.36;6911.90;0.00;6911.90
5246;451.74;6806.96;0.00;6806.96
5247;467.74;6702.01;0.00;6702.01
5248;610.82;6597.07;0.00;6597.07
5249;469.64;6492.12;0.00;6492.12
5250;483.60;6538.75;0.00;6538.75
5251;254.41;6585.38;0.00;6585.38
5252;406.31;6632.00;0.00;6632.00
5253;244.11;6678.63;0.00;6678.63
5254;395.21;6564.22;0.00;6564.22
5255;382.34;6449.82;0.00;6449.82
5256;560.45;6335.41;0.00;6335.41
5257;391.65;6221.01;0.00;6221.01
5258;397.65;6104.58;0.00;6104.58
5259;982.32;5988.16;0.00;5988.16
5260;502.33;5871.73;0.00;5871.73
5261;124.46;5755.31;0.00;5755.31
5262;124.46;5850.46;0.00;5850.46
5263;274.61;5945.61;0.00;5945.61
5264;244.46;6040.76;0.00;6040.76
5265;245.02;6135.91;0.00;6135.91
5266;245.02;6157.16;0.00;6157.16
