Index;P_el;Q_Heiz;Q_WW;Q_gesamt
8177;94.454;7247.21;0;7247.21
8178;945.874;7266.48;0;7266.48
8179;946.207;7285.75;0;7285.75
8180;254.744;7305.02;0;7305.02
8181;945.804;7324.28;0;7324.28
8182;945.137;7314.68;0;7314.68
8183;946.304;7305.08;0;7305.08
8184;945.971;7295.48;0;7295.48
8185;243.265;7285.88;0;7285.88
8186;943.568;7141.37;0;7141.37
8187;941.068;6996.85;0;6996.85
8188;943.568;6852.34;0;6852.34
8189;261.287;6707.83;0;6707.83
8190;104.087;6599.68;0;6599.68
8191;938.874;6491.53;0;6491.53
8192;939.707;6383.39;0;6383.39
8193;265.741;6275.24;0;6275.24
8194;935.596;6093.74;0;6093.74
8195;934.763;5912.24;0;5912.24
8196;103.943;5730.75;0;5730.75
8197;285.211;5549.25;0;5549.25
8198;102.502;5192.38;0;5192.38
8199;103.335;4835.51;0;4835.51
8200;104.002;4478.64;0;4478.64
8201;241.23;4121.77;0;4121.77
8202;916.427;3920.91;0;3920.91
8203;917.094;3720.04;0;3720.04
8204;102.726;3519.18;0;3519.18
8205;1515.88;3318.31;0;3318.31
8206;1342.04;3332.91;0;3332.91
8207;1281.29;3347.51;0;3347.51
8208;1319.97;3362.1;0;3362.1
8209;1337.92;3376.7;0;3376.7
8210;1485.37;3282.37;0;3282.37
8211;913.368;3188.04;0;3188.04
8212;914.035;3093.72;0;3093.72
8213;259.191;2999.39;0;2999.39
8214;101.027;3044.11;0;3044.11
8215;911.769;3088.84;0;3088.84
8216;263.899;3133.57;0;3133.57
8217;911.269;3178.3;0;3178.3
8218;1946.53;3110.56;0;3110.56
8219;384.151;3042.83;0;3042.83
8220;255.809;2975.09;0;2975.09
8221;101.617;2907.36;0;2907.36
8222;101.85;2880.7;0;2880.7
8223;101.434;2854.04;0;2854.04
8224;283.807;2827.38;0;2827.38
8225;100.76;2800.72;0;2800.72
8226;100.96;3026.48;0;3026.48
8227;406.561;3252.25;0;3252.25
8228;369.114;3478.02;0;3478.02
8229;250.841;3703.78;0;3703.78
8230;911.936;3976.37;0;3976.37
8231;915.103;4248.96;0;4248.96
8232;911.769;4521.55;0;4521.55
8233;249.567;4794.14;0;4794.14
8234;92.382;4743.66;0;4743.66
8235;92.732;4693.18;0;4693.18
8236;925.154;4642.7;0;4642.7
8237;930.712;4592.22;0;4592.22
8238;241.209;4780.87;0;4780.87
8239;1498.91;4969.52;0;4969.52
8240;1609.64;5158.16;0;5158.16
8241;931.226;5346.81;0;5346.81
8242;266.59;5405.62;0;5405.62
8243;103.856;5464.43;0;5464.43
8244;103.773;5523.23;0;5523.23
8245;242.21;5582.04;0;5582.04
8246;416.315;5396.78;0;5396.78
8247;260.714;5211.51;0;5211.51
8248;252.493;5026.25;0;5026.25
8249;241.874;4840.99;0;4840.99
8250;508.557;4865.12;0;4865.12
8251;518.469;4889.26;0;4889.26
8252;371.924;4913.4;0;4913.4
8253;359.235;4937.54;0;4937.54
8254;351.927;5060.49;0;5060.49
8255;365.627;5183.43;0;5183.43
8256;363.582;5306.37;0;5306.37
8257;938.706;5429.31;0;5429.31
8258;937.873;5475.29;0;5475.29
8259;937.873;5521.26;0;5521.26
8260;274.268;5567.24;0;5567.24
8261;93.681;5613.21;0;5613.21
8262;939.976;5791.46;0;5791.46
8263;937.476;5969.71;0;5969.71
8264;941.143;6147.96;0;6147.96
8265;247.299;6326.21;0;6326.21
8266;944.239;6439.24;0;6439.24
8267;942.906;6552.27;0;6552.27
8268;944.239;6665.31;0;6665.31
8269;255.554;6778.34;0;6778.34
8270;942.506;6845.92;0;6845.92
8271;94.484;6913.49;0;6913.49
8272;94.484;6981.06;0;6981.06
8273;94.454;7048.64;0;7048.64
8274;243.633;7106.5;0;7106.5
8275;946.207;7164.36;0;7164.36
8276;94.454;7222.23;0;7222.23
8277;94.61;7280.09;0;7280.09
8278;252.02;7284.93;0;7284.93
8279;94.66;7289.76;0;7289.76
8280;946.267;7294.6;0;7294.6
8281;945.804;7299.43;0;7299.43
8282;268.541;7295.35;0;7295.35
8283;943.804;7291.27;0;7291.27
8284;946.304;7287.19;0;7287.19
8285;941.854;7283.11;0;7283.11
8286;274.522;7120.35;0;7120.35
8287;94.302;6957.59;0;6957.59
8288;943.854;6794.83;0;6794.83
8289;94.181;6632.07;0;6632.07
8290;243.925;6534.58;0;6534.58
8291;941.143;6437.1;0;6437.1
8292;941.143;6339.62;0;6339.62
8293;939.203;6242.14;0;6242.14
8294;261.11;5894.78;0;5894.78
8295;93.787;5547.43;0;5547.43
8296;938.037;5200.08;0;5200.08
8297;932.959;4852.73;0;4852.73
8298;932.959;4582.71;0;4582.71
8299;242.758;4312.68;0;4312.68
8300;933.959;4042.66;0;4042.66
8301;921.617;3772.64;0;3772.64
8302;250.699;3333.7;0;3333.7
8303;921.617;2894.76;0;2894.76
8304;924.783;2455.82;0;2455.82
8305;264.936;2016.88;0;2016.88
8306;908.991;1908.22;0;1908.22
8307;908.991;1799.55;0;1799.55
8308;909.658;1690.89;0;1690.89
8309;255.648;1582.23;0;1582.23
8310;900.126;1452.21;0;1452.21
8311;902.293;1322.19;0;1322.19
8312;902.293;1192.17;0;1192.17
8313;271.801;1062.15;0;1062.15
8314;983.809;950.983;0;950.983
8315;894.229;839.816;0;839.816
8316;896.062;728.648;0;728.648
8317;897.516;617.48;0;617.48
8318;238.478;755.39;0;755.39
8319;897.516;893.299;0;893.299
8320;898.516;1031.21;0;1031.21
8321;898.928;1169.12;0;1169.12
8322;247.909;1483.91;0;1483.91
8323;899.928;1798.7;0;1798.7
8324;903.595;2113.49;0;2113.49
8325;910.084;2428.28;0;2428.28
8326;908.584;2552.01;0;2552.01
8327;239.347;2675.74;0;2675.74
8328;908.417;2799.47;0;2799.47
8329;920.454;2923.19;0;2923.19
8330;919.787;3105.69;0;3105.69
8331;255.51;3288.18;0;3288.18
8332;92.112;3470.68;0;3470.68
8333;924.398;3653.17;0;3653.17
8334;234.415;3919.34;0;3919.34
8335;375.334;4185.5;0;4185.5
8336;274.522;4451.67;0;4451.67
8337;92.802;4717.83;0;4717.83
8338;929.353;4684.66;0;4684.66
8339;929.853;4651.48;0;4651.48
8340;246.015;4618.3;0;4618.3
8341;929.559;4585.12;0;4585.12
8342;930.726;4675.49;0;4675.49
8343;131.206;4765.85;0;4765.85
8344;325.381;4856.22;0;4856.22
8345;463.738;4946.59;0;4946.59
8346;318.269;4965.28;0;4965.28
8347;312.869;4983.97;0;4983.97
8348;317.869;5002.67;0;5002.67
8349;499.569;5021.36;0;5021.36
8350;301.938;5101.2;0;5101.2
8351;323.171;5181.03;0;5181.03
8352;321.638;5260.86;0;5260.86
8353;302.192;5340.7;0;5340.7
8354;479.419;5533.32;0;5533.32
8355;317.134;5725.94;0;5725.94
8356;422.526;5918.56;0;5918.56
8357;445.597;6111.18;0;6111.18
8358;593.908;6252.72;0;6252.72
8359;423.197;6394.26;0;6394.26
8360;445.055;6535.81;0;6535.81
8361;305.927;6677.35;0;6677.35
8362;946.604;6767.03;0;6767.03
8363;243.433;6856.71;0;6856.71
8364;946.604;6946.39;0;6946.39
8365;946.104;7036.07;0;7036.07
8366;944.271;7100.18;0;7100.18
8367;252.932;7164.28;0;7164.28
8368;214.66;7228.39;0;7228.39
8369;945.137;7292.49;0;7292.49
8370;946.471;7314.08;0;7314.08
8371;270.181;7335.67;0;7335.67
8372;945.137;7357.26;0;7357.26
8373;944.906;7378.85;0;7378.85
8374;944.239;7364.1;0;7364.1
8375;256.665;7349.36;0;7349.36
8376;945.073;7334.62;0;7334.62
8377;943.994;7319.88;0;7319.88
8378;944.494;7313.63;0;7313.63
8379;244.224;7307.38;0;7307.38
8380;944.494;7301.12;0;7301.12
8381;940.609;7294.87;0;7294.87
8382;943.109;7323.56;0;7323.56
8383;262.496;7352.25;0;7352.25
8384;942.609;7380.94;0;7380.94
8385;940.524;7409.62;0;7409.62
8386;94.069;7341.88;0;7341.88
8387;939.857;7274.13;0;7274.13
8388;243.381;7206.38;0;7206.38
8389;938.874;7138.63;0;7138.63
8390;93.754;6994.06;0;6994.06
8391;253.31;6849.48;0;6849.48
8392;937.707;6704.91;0;6704.91
8393;938.874;6560.34;0;6560.34
8394;268.846;6392.2;0;6392.2
8395;93.954;6224.07;0;6224.07
8396;939.874;6055.93;0;6055.93
8397;933.324;5887.8;0;5887.8
8398;259.724;5771.18;0;5771.18
8399;933.324;5654.57;0;5654.57
8400;936.491;5537.96;0;5537.96
8401;934.158;5421.35;0;5421.35
8402;255.011;5058.38;0;5058.38
8403;126.505;4695.41;0;4695.41
8404;933.991;4332.44;0;4332.44
8405;934.763;3969.47;0;3969.47
8406;932.596;3978.92;0;3978.92
8407;242.225;3988.37;0;3988.37
8408;934.763;3997.82;0;3997.82
8409;930.595;4007.27;0;4007.27
8410;932.262;4076.16;0;4076.16
8411;251.53;4145.06;0;4145.06
8412;931.095;4213.95;0;4213.95
8413;930.332;4282.84;0;4282.84
8414;931.332;4342.5;0;4342.5
8415;930.332;4402.16;0;4402.16
8416;241.323;4461.81;0;4461.81
8417;931.848;4521.47;0;4521.47
8418;934.181;4570.36;0;4570.36
8419;932.848;4619.25;0;4619.25
8420;2208.81;4668.15;0;4668.15
8421;494.046;4717.04;0;4717.04
8422;933.125;5005.4;0;5005.4
8423;936.292;5293.76;0;5293.76
8424;210.899;5582.12;0;5582.12
8425;156.357;5870.48;0;5870.48
8426;937.536;5967.83;0;5967.83
8427;941.036;6065.18;0;6065.18
8428;938.869;6162.53;0;6162.53
8429;248.079;6259.88;0;6259.88
8430;943.158;6342.83;0;6342.83
8431;351.266;6425.78;0;6425.78
8432;334.899;6508.73;0;6508.73
8433;471.759;6591.68;0;6591.68
8434;605.785;6716.08;0;6716.08
8435;236.551;6840.48;0;6840.48
8436;243.542;6964.88;0;6964.88
8437;236.099;7089.28;0;7089.28
8438;428.074;7007.99;0;7007.99
8439;221.666;6926.7;0;6926.7
8440;245.183;6845.4;0;6845.4
8441;241.526;6764.11;0;6764.11
8442;230.451;6799.32;0;6799.32
8443;400.869;6834.54;0;6834.54
8444;221.034;6869.75;0;6869.75
8445;238.224;6904.97;0;6904.97
8446;240.299;6940.11;0;6940.11
8447;399.383;6975.25;0;6975.25
8448;244.774;7010.39;0;7010.39
8449;950.544;7045.53;0;7045.53
8450;94.971;7186.43;0;7186.43
8451;94.971;7327.33;0;7327.33
8452;243.659;7468.23;0;7468.23
8453;946.468;7609.13;0;7609.13
8454;949.634;7709.2;0;7709.2
8455;947.134;7809.28;0;7809.28
8456;253.998;7909.35;0;7909.35
8457;951.106;8009.42;0;8009.42
8458;951.606;8091.34;0;8091.34
8459;950.273;8173.26;0;8173.26
8460;272.268;8255.19;0;8255.19
8461;952.164;8337.11;0;8337.11
8462;95.033;8410.09;0;8410.09
8463;952.664;8483.07;0;8483.07
8464;226.813;8556.05;0;8556.05
8465;954.725;8629.04;0;8629.04
8466;956.058;8709.1;0;8709.1
8467;956.391;8789.17;0;8789.17
8468;245.707;8869.23;0;8869.23
8469;955.896;8949.3;0;8949.3
8470;955.229;8963.4;0;8963.4
8471;956.396;8977.5;0;8977.5
8472;264.816;8991.6;0;8991.6
8473;956.397;9005.7;0;9005.7
8474;956.897;8819.66;0;8819.66
8475;954.397;8633.62;0;8633.62
8476;956.897;8447.59;0;8447.59
8477;244.285;8261.55;0;8261.55
8478;951.044;8135.91;0;8135.91
8479;94.971;8010.26;0;8010.26
8480;255.729;7884.62;0;7884.62
8481;94.756;7758.98;0;7758.98
8482;947.727;7439.19;0;7439.19
8483;270.286;7119.4;0;7119.4
8484;946.894;6799.61;0;6799.61
8485;942.712;6479.82;0;6479.82
8486;941.378;6229;0;6229
8487;261.391;5978.18;0;5978.18
8488;249.604;5727.36;0;5727.36
8489;236.929;5476.54;0;5476.54
8490;244.254;5264.81;0;5264.81
8491;377.184;5053.08;0;5053.08
8492;320.985;4841.36;0;4841.36
8493;249.411;4629.63;0;4629.63
8494;240.386;4386.05;0;4386.05
8495;244.67;4142.47;0;4142.47
8496;397.433;3898.89;0;3898.89
8497;219.702;3655.31;0;3655.31
8498;251.702;3647.25;0;3647.25
8499;240.952;3639.18;0;3639.18
8500;403.644;3631.12;0;3631.12
8501;927.577;3623.06;0;3623.06
8502;92.541;3626.19;0;3626.19
8503;927.577;3629.31;0;3629.31
8504;927.577;3632.44;0;3632.44
8505;241.169;3635.57;0;3635.57
8506;931.114;3694.26;0;3694.26
8507;928.114;3752.95;0;3752.95
8508;929.947;3811.64;0;3811.64
8509;257.5;3870.32;0;3870.32
8510;928.979;3878.42;0;3878.42
8511;927.979;3886.51;0;3886.51
8512;385.848;3894.6;0;3894.6
8513;407.236;3902.7;0;3902.7
8514;400.766;4094.82;0;4094.82
8515;318.785;4286.93;0;4286.93
8516;309.352;4479.05;0;4479.05
8517;310.023;4671.17;0;4671.17
8518;247.068;4652.31;0;4652.31
8519;932.892;4633.46;0;4633.46
8520;929.559;4614.6;0;4614.6
8521;239.097;4595.75;0;4595.75
8522;237.631;4628.42;0;4628.42
8523;390.198;4661.09;0;4661.09
8524;242.789;4693.76;0;4693.76
8525;344.689;4726.43;0;4726.43
8526;349.072;4888.46;0;4888.46
8527;540.284;5050.49;0;5050.49
8528;359.455;5212.53;0;5212.53
8529;213.426;5374.56;0;5374.56
8530;213.559;5407.25;0;5407.25
8531;213.609;5439.93;0;5439.93
8532;367.355;5472.62;0;5472.62
8533;213.222;5505.3;0;5505.3
8534;213.339;5334.73;0;5334.73
8535;213.222;5164.15;0;5164.15
8536;376.678;4993.57;0;4993.57
8537;933.591;4823;0;4823
8538;932.591;4942.12;0;4942.12
8539;932.591;5061.24;0;5061.24
8540;932.591;5180.36;0;5180.36
8541;242.023;5299.47;0;5299.47
8542;933.721;5214.03;0;5214.03
8543;934.887;5128.6;0;5128.6
8544;933.387;5043.16;0;5043.16
8545;252.886;4957.72;0;4957.72
8546;930.715;5013.13;0;5013.13
8547;930.715;5068.54;0;5068.54
8548;928.882;5123.95;0;5123.95
8549;271.42;5179.36;0;5179.36
8550;929.166;5225.09;0;5225.09
8551;926.666;5270.82;0;5270.82
8552;930.332;5316.55;0;5316.55
8553;194.28;5362.28;0;5362.28
8554;114.592;5432.78;0;5432.78
8555;930.887;5503.29;0;5503.29
8556;932.221;5573.8;0;5573.8
8557;243.94;5644.3;0;5644.3
8558;93.243;5704.57;0;5704.57
8559;934.763;5764.84;0;5764.84
8560;934.763;5825.11;0;5825.11
8561;264.184;5885.38;0;5885.38
8562;939.542;5858.61;0;5858.61
8563;939.875;5831.85;0;5831.85
8564;938.209;5805.08;0;5805.08
8565;939.209;5778.31;0;5778.31
8566;243.215;5901.95;0;5901.95
8567;939.709;6025.6;0;6025.6
8568;939.375;6149.25;0;6149.25
8569;255.97;6272.9;0;6272.9
8570;942.627;6169.41;0;6169.41
8571;940.127;6065.93;0;6065.93
8572;270.34;5962.44;0;5962.44
8573;938.364;5858.96;0;5858.96
8574;940.864;5557.57;0;5557.57
8575;939.531;5256.17;0;5256.17
8576;262.408;4954.78;0;4954.78
8577;931.762;4653.38;3970.5;8623.88
8578;931.929;4325.2;0;4325.2
8579;931.095;3997.01;0;3997.01
8580;193.825;3668.83;0;3668.83
8581;174.937;3340.64;0;3340.64
8582;925.839;3002.63;0;3002.63
8583;938.589;2664.62;0;2664.62
8584;926.005;2326.6;0;2326.6
8585;241.183;1988.59;0;1988.59
8586;922.065;1975.94;0;1975.94
8587;922.731;1963.29;0;1963.29
8588;923.065;1950.64;0;1950.64
8589;251.758;1937.99;0;1937.99
8590;917.594;1828.41;0;1828.41
8591;949.913;1718.82;0;1718.82
8592;322.095;1609.24;0;1609.24
8593;909.824;1499.66;0;1499.66
8594;239.159;1370.35;0;1370.35
8595;908.991;1241.05;0;1241.05
8596;909.658;1111.75;0;1111.75
8597;904.832;982.45;0;982.45
8598;255.615;833.829;0;833.829
8599;904.832;685.209;0;685.209
8600;904.832;536.589;0;536.589
8601;904.947;387.968;0;387.968
8602;147.842;373.539;0;373.539
8603;202.102;359.11;0;359.11
8604;905.447;344.682;0;344.682
8605;898.928;330.253;0;330.253
8606;1608.64;273.697;0;273.697
8607;1126.33;217.141;0;217.141
8608;899.928;160.585;0;160.585
8609;901.638;104.029;0;104.029
8610;903.971;236.306;0;236.306
8611;902.638;368.582;0;368.582
8612;240.777;500.859;0;500.859
8613;910.658;633.136;0;633.136
8614;909.158;1064.37;0;1064.37
8615;923.991;1495.61;0;1495.61
8616;308.085;1926.85;0;1926.85
8617;152.925;2358.08;0;2358.08
8618;1474.94;2686.97;0;2686.97
8619;212.042;3015.86;0;3015.86
8620;352.984;3344.75;0;3344.75
8621;509.412;3673.64;0;3673.64
8622;1559.43;3845.67;0;3845.67
8623;1774.13;4017.71;0;4017.71
8624;822.637;4189.75;0;4189.75
8625;740.85;4361.79;0;4361.79
8626;565.914;4464.8;0;4464.8
8627;583.831;4567.81;0;4567.81
8628;367.372;4670.82;0;4670.82
8629;337.701;4773.83;0;4773.83
8630;510.404;4774.88;0;4774.88
8631;366.601;4775.94;0;4775.94
8632;354.96;4776.99;0;4776.99
8633;362.713;4778.05;0;4778.05
8634;529.829;4915.22;0;4915.22
8635;235.105;5052.39;0;5052.39
8636;934.048;5189.56;0;5189.56
8637;934.407;5326.73;0;5326.73
8638;273.826;5314.24;0;5314.24
8639;937.073;5301.76;0;5301.76
8640;935.573;5289.27;0;5289.27
8641;938.369;5276.78;0;5276.78
8642;164.703;5406.94;0;5406.94
8643;139.725;5537.1;0;5537.1
8644;935.702;5667.26;0;5667.26
8645;93.454;5797.42;0;5797.42
8646;244.512;5887.26;0;5887.26
8647;935.207;5977.09;0;5977.09
8648;938.874;6066.93;0;6066.93
8649;939.031;6156.77;0;6156.77
8650;265.863;6246.38;0;6246.38
8651;938.198;6335.99;0;6335.99
8652;939.531;6425.6;0;6425.6
8653;941.275;6515.21;0;6515.21
8654;939.442;6605.37;0;6605.37
8655;243.468;6695.53;0;6695.53
8656;941.775;6785.7;0;6785.7
8657;944.239;6875.86;0;6875.86
8658;257.162;6940.91;0;6940.91
8659;945.906;7005.96;0;7005.96
8660;944.239;7071.02;0;7071.02
8661;270.851;7136.07;0;7136.07
8662;946.022;7149.5;0;7149.5
8663;947.189;7162.93;0;7162.93
8664;946.855;7176.36;0;7176.36
8665;264.391;7189.79;0;7189.79
8666;946.895;6970.35;0;6970.35
8667;944.395;6750.9;0;6750.9
8668;946.895;6531.45;0;6531.45
8669;164.561;6312.01;0;6312.01
8670;201.112;5983.7;0;5983.7
8671;942.089;5655.4;0;5655.4
8672;942.923;5327.09;0;5327.09
8673;927.839;4998.79;0;4998.79
8674;241.934;4637.19;0;4637.19
8675;927.172;4275.59;0;4275.59
8676;927.172;3913.99;0;3913.99
8677;915.929;3552.39;0;3552.39
8678;252.344;3245.2;0;3245.2
8679;914.596;2938.01;0;2938.01
8680;1342.38;2630.82;0;2630.82
8681;1281.12;2323.63;0;2323.63
8682;908.417;2092.71;0;2092.71
8683;238.993;1861.79;0;1861.79
8684;909.417;1630.87;0;1630.87
8685;898.928;1399.95;0;1399.95
8686;900.095;1049.96;0;1049.96
8687;256.045;699.974;0;699.974
8688;902.095;349.987;0;349.987
8689;890.605;0;0;0
8690;1174.96;0;0;0
8691;116.558;0;0;0
8692;225.439;0;0;0
8693;882.526;0;0;0
8694;880.359;0;0;0
8695;882.526;0;0;0
8696;243.432;0;0;0
8697;872.236;0;0;0
8698;873.903;0;0;0
8699;870.903;0;0;0
8700;872.736;0;0;0
8701;237.197;0;0;0
8702;869.934;0;0;0
8703;868.934;0;0;0
8704;869.934;0;0;0
8705;273.816;0;0;0
8706;895.068;0;0;0
8707;872.505;0;0;0
8708;876.171;0;0;0
8709;887.954;0;0;0
8710;255.158;0;0;0
8711;100.329;0;0;0
8712;992.454;0;0;0
8713;100.431;0;0;0
8714;255.079;323.645;0;323.645
8715;904.474;647.289;0;647.289
8716;902.308;970.934;0;970.934
8717;916.741;1294.58;0;1294.58
8718;916.741;1692.97;0;1692.97
8719;240.286;2091.37;0;2091.37
8720;915.908;2489.76;0;2489.76
8721;923.283;2888.16;0;2888.16
8722;924.617;2883.23;0;2883.23
8723;253.876;2878.31;0;2878.31
8724;921.617;2873.39;0;2873.39
8725;925.939;2868.47;0;2868.47
8726;927.106;3173.33;0;3173.33
8727;273.843;3478.19;0;3478.19
8728;927.106;3783.05;0;3783.05
8729;931.332;4087.91;0;4087.91
8730;930.332;4251;0;4251
8731;134.567;4414.08;0;4414.08
8732;163.555;4577.17;0;4577.17
8733;932.221;4740.26;0;4740.26
8734;933.721;4690.94;0;4690.94
8735;244.579;4641.61;0;4641.61
8736;933.387;4592.29;0;4592.29
8737;934.521;4542.96;0;4542.96
8738;933.687;4678.52;0;4678.52
8739;266.86;4814.07;0;4814.07
8740;931.854;4949.62;0;4949.62
8741;931.485;5085.17;0;5085.17
8742;934.652;5224.49;0;5224.49
8743;932.152;5363.81;0;5363.81
8744;242.698;5503.13;0;5503.13
8745;938.703;5642.44;0;5642.44
8746;939.203;5763.38;0;5763.38
8747;256.916;5884.31;0;5884.31
8748;943.047;6005.25;0;6005.25
8749;94.096;6126.18;0;6126.18
8750;269.413;6207.12;0;6207.12
8751;94.146;6288.06;0;6288.06
8752;94.146;6368.99;0;6368.99
8753;942.712;6449.93;0;6449.93
8754;265.51;6542.77;0;6542.77
8755;944.378;6635.61;0;6635.61
8756;942.712;6728.44;0;6728.44
8757;945.506;6821.28;0;6821.28
8758;135.161;6854.51;0;6854.51
8759;225.938;6887.74;0;6887.74
8760;945.673;6920.97;0;6920.97
8761;94.61;6954.2;0;6954.2
8762;94.66;6824.46;0;6824.46
8763;243.648;6694.71;0;6694.71
8764;94.66;6564.97;0;6564.97
8765;940.609;6435.22;0;6435.22
8766;943.109;6050.85;0;6050.85
8767;266.516;5666.48;0;5666.48
8768;104.328;5282.11;0;5282.11
8769;103.641;4897.74;0;4897.74
8770;92.841;4475.69;0;4475.69
8771;927.577;4053.64;0;4053.64
8772;240.773;3631.59;0;3631.59
8773;1991.59;3209.54;0;3209.54
8774;134.821;2932.23;0;2932.23
8775;915.587;2654.91;0;2654.91
8776;258.758;2377.59;0;2377.59
8777;906.656;2100.27;0;2100.27
8778;906.656;2105.55;0;2105.55
8779;907.322;2110.83;0;2110.83
8780;907.656;2116.11;0;2116.11
8781;238.443;2121.39;0;2121.39
8782;908.416;2157.7;0;2157.7
8783;90.725;2194.01;0;2194.01
8784;910.416;2230.32;0;2230.32
8785;246.808;2266.63;0;2266.63
8786;908.991;2156.11;0;2156.11
8787;183.816;2045.59;0;2045.59
8788;1334.09;1935.07;0;1935.07
8789;1336.08;1824.54;0;1824.54
8790;1487.91;1843.94;0;1843.94
8791;1289.68;1863.34;0;1863.34
8792;908.417;1882.73;0;1882.73
8793;904.332;1902.13;0;1902.13
8794;277.597;1869.05;0;1869.05
8795;116.501;1835.98;0;1835.98
8796;904.832;1802.91;0;1802.91
8797;347.246;1769.83;0;1769.83
8798;330.996;1748.71;0;1748.71
8799;472.916;1727.58;0;1727.58
8800;903.293;1706.46;0;1706.46
8801;904.832;1685.33;0;1685.33
8802;347.733;1572.9;0;1572.9
8803;497.053;1460.47;0;1460.47
8804;317.75;1348.03;0;1348.03
8805;307.863;1235.6;0;1235.6
8806;321.338;1433.76;0;1433.76
8807;302.738;1631.91;0;1631.91
8808;446.544;1830.06;0;1830.06
8809;321.906;2028.22;0;2028.22
8810;303.689;2290.19;0;2290.19
8811;300.656;2552.16;0;2552.16
8812;478.962;2814.13;0;2814.13
8813;303.665;3076.1;0;3076.1
8814;301.907;3146.48;0;3146.48
8815;313.032;3216.87;0;3216.87
8816;486.676;3287.25;0;3287.25
8817;304.91;3357.63;0;3357.63
8818;929.764;3479.8;0;3479.8
8819;930.264;3601.96;0;3601.96
8820;260.707;3724.12;0;3724.12
8821;331.169;3846.29;0;3846.29
8822;243.539;3920.08;0;3920.08
8823;510.273;3993.88;0;3993.88
8824;628.948;4067.68;0;4067.68
8825;475.481;4141.47;0;4141.47
8826;448.039;4387.26;0;4387.26
8827;464.414;4633.06;0;4633.06
8828;486.379;4878.85;0;4878.85
8829;434.899;5124.64;0;5124.64
8830;464.882;5249.91;0;5249.91
8831;458.524;5375.19;0;5375.19
8832;453.582;5500.46;0;5500.46
8833;601.396;5625.73;0;5625.73
8834;472.045;5742.53;0;5742.53
8835;471.637;5859.32;0;5859.32
8836;386.447;5976.12;0;5976.12
8837;94.811;6092.91;0;6092.91
8838;939.658;6179.54;0;6179.54
8839;267.722;6266.17;0;6266.17
8840;940.824;6352.8;0;6352.8
8841;94.096;6439.43;0;6439.43
8842;94.146;6511.21;0;6511.21
8843;266.7;6582.98;0;6582.98
8844;94.146;6654.75;0;6654.75
8845;941.901;6726.52;0;6726.52
8846;940.068;6733.81;0;6733.81
8847;104.252;6741.1;0;6741.1
8848;241.521;6748.38;0;6748.38
8849;939.857;6755.67;0;6755.67
8850;94.119;6777.06;0;6777.06
8851;941.524;6798.45;0;6798.45
8852;243.434;6819.85;0;6819.85
8853;942.442;6841.24;0;6841.24
8854;348.478;6876.84;0;6876.84
8855;314.819;6912.45;0;6912.45
8856;493.218;6948.05;0;6948.05
8857;317.18;6983.66;0;6983.66
8858;321.755;6761.07;0;6761.07
8859;315.83;6538.49;0;6538.49
8860;303.813;6315.91;0;6315.91
8861;427.023;6093.32;0;6093.32
8862;315.726;5719.31;0;5719.31
8863;304.901;5345.3;0;5345.3
8864;291.551;4971.29;0;4971.29
8865;479.993;4597.28;0;4597.28
8866;271.968;4354.6;0;4354.6
8867;924.678;4111.93;0;4111.93
8868;924.678;3869.25;0;3869.25
8869;910.676;3626.58;0;3626.58
8870;238.652;3184.35;0;3184.35
8871;909.342;2742.13;0;2742.13
8872;909.509;2299.9;0;2299.9
8873;897.516;1857.67;0;1857.67
8874;246.25;1696.49;0;1696.49
8875;898.183;1535.31;0;1535.31
8876;898.516;1374.13;0;1374.13
8877;300.107;1212.95;0;1212.95
8878;1193.49;926.564;0;926.564
8879;484.966;640.178;0;640.178
8880;101.581;353.793;0;353.793
8881;100.256;674.068;0;674.068
8882;994.228;505.551;0;505.551
8883;285.756;337.034;0;337.034
8884;151.139;168.517;0;168.517
8885;100.389;0;0;0
8886;159.685;163.252;0;163.252
8887;155.854;326.503;0;326.503
8888;318.612;489.755;0;489.755
8889;160.951;653.006;0;653.006
8890;201.036;810.331;0;810.331
8891;2271.29;967.656;0;967.656
8892;255.917;1124.98;0;1124.98
8893;906.055;1282.31;0;1282.31
8894;907.055;1596.19;0;1596.19
8895;906.055;1910.07;0;1910.07
8896;907.055;2223.95;0;2223.95
8897;240.86;2537.84;0;2537.84
8898;924.842;2740.37;0;2740.37
8899;923.509;2942.9;0;2942.9
8900;1321.36;3145.42;0;3145.42
8901;255.704;3347.95;0;3347.95
8902;927.744;3594.05;0;3594.05
8903;93.091;3840.15;0;3840.15
8904;927.577;4086.25;0;4086.25
8905;276.485;4332.35;0;4332.35
8906;937.536;4675.75;0;4675.75
8907;941.036;5019.16;0;5019.16
8908;938.869;5362.56;0;5362.56
8909;941.537;5705.97;0;5705.97
8910;213.775;5870.42;0;5870.42
8911;94.087;6034.87;0;6034.87
8912;940.703;6199.33;0;6199.33
8913;245.989;6363.78;0;6363.78
8914;943.504;6590.06;0;6590.06
8915;944.004;6816.34;0;6816.34
8916;940.504;7042.62;0;7042.62
8917;271.008;7268.89;0;7268.89
8918;944.187;7214.07;0;7214.07
8919;94.302;7159.25;0;7159.25
8920;944.187;7104.43;0;7104.43
8921;94.402;7049.61;0;7049.61
8922;243.313;6912.61;0;6912.61
