Index;P_el;Q_Heiz;Q_WW;Q_gesamt
4660;610.03;6419.71;31615.40;38035.11
4661;2234.25;6285.27;0.00;6285.27
4662;3624.73;6161.64;0.00;6161.64
4663;3621.36;6038.00;0.00;6038.00
4664;731.34;5914.36;0.00;5914.36
4665;670.02;5790.73;0.00;5790.73
4666;2421.77;5749.79;0.00;5749.79
4667;203.99;5708.85;0.00;5708.85
4668;420.21;5667.91;0.00;5667.91
4669;473.13;5626.97;0.00;5626.97
4670;607.85;5717.01;0.00;5717.01
4671;719.11;5807.05;0.00;5807.05
4672;755.33;5897.09;0.00;5897.09
4673;759.11;5987.13;0.00;5987.13
4674;3825.32;6267.79;0.00;6267.79
4675;3832.85;6548.46;0.00;6548.46
4676;758.23;6829.12;0.00;6829.12
4677;670.65;7109.78;0.00;7109.78
4678;276.33;7162.45;0.00;7162.45
4679;266.08;7215.13;0.00;7215.13
4680;419.37;7267.80;0.00;7267.80
4681;2446.01;7320.48;0.00;7320.48
4682;904.00;7393.41;0.00;7393.41
4683;572.35;7466.35;0.00;7466.35
4684;884.92;7539.28;0.00;7539.28
4685;582.55;7612.21;0.00;7612.21
4686;683.05;7674.15;0.00;7674.15
4687;638.10;7736.09;0.00;7736.09
4688;3104.06;7798.03;0.00;7798.03
4689;3167.42;7859.97;0.00;7859.97
4690;925.97;7924.75;0.00;7924.75
4691;547.69;7989.52;0.00;7989.52
4692;687.30;8054.30;0.00;8054.30
4693;4338.33;8119.07;0.00;8119.07
4694;4134.86;8013.16;0.00;8013.16
4695;965.32;7907.25;0.00;7907.25
4696;723.84;7801.34;0.00;7801.34
4697;1076.18;7695.43;0.00;7695.43
4698;558.34;7808.02;0.00;7808.02
4699;560.17;7920.62;0.00;7920.62
4700;623.59;8033.22;0.00;8033.22
4701;429.46;8145.81;0.00;8145.81
4702;426.47;8197.58;0.00;8197.58
4703;441.31;8249.35;0.00;8249.35
4704;594.08;8301.12;0.00;8301.12
4705;416.61;8352.88;0.00;8352.88
4706;549.42;8394.43;0.00;8394.43
4707;538.79;8435.97;0.00;8435.97
4708;726.22;8477.51;0.00;8477.51
4709;547.50;8519.05;0.00;8519.05
4710;420.72;8541.57;0.00;8541.57
4711;418.28;8564.08;0.00;8564.08
4712;425.55;8586.60;0.00;8586.60
4713;575.33;8609.11;0.00;8609.11
4714;417.49;8623.86;0.00;8623.86
4715;206.91;8638.60;0.00;8638.60
4716;206.86;8653.34;0.00;8653.34
4717;382.33;8668.08;0.00;8668.08
4718;206.86;8677.78;0.00;8677.78
4719;206.86;8687.48;0.00;8687.48
4720;206.97;8697.19;0.00;8697.19
4721;415.64;8706.89;0.00;8706.89
4722;206.74;8702.33;0.00;8702.33
4723;206.72;8697.78;0.00;8697.78
4724;206.76;8693.22;0.00;8693.22
4725;206.85;8688.66;0.00;8688.66
4726;502.93;8704.01;0.00;8704.01
4727;326.85;8719.35;0.00;8719.35
4728;326.77;8734.70;0.00;8734.70
4729;326.94;8750.05;0.00;8750.05
4730;516.59;8676.98;0.00;8676.98
4731;326.99;8603.92;3534.00;12137.92
4732;327.06;8530.86;0.00;8530.86
4733;326.90;8457.79;0.00;8457.79
4734;337.75;8409.83;0.00;8409.83
4735;511.96;8361.86;0.00;8361.86
4736;337.08;8313.89;0.00;8313.89
4737;326.54;8265.92;0.00;8265.92
4738;326.26;8150.22;0.00;8150.22
4739;542.34;8034.53;0.00;8034.53
4740;413.07;7918.83;0.00;7918.83
4741;295.47;7803.14;0.00;7803.14
4742;280.58;7863.40;0.00;7863.40
4743;265.33;7923.66;0.00;7923.66
4744;435.40;7983.93;0.00;7983.93
4745;234.82;8044.19;0.00;8044.19
4746;1080.31;7949.73;0.00;7949.73
4747;437.96;7855.26;0.00;7855.26
4748;205.53;7760.80;0.00;7760.80
4749;379.77;7666.33;0.00;7666.33
4750;204.86;7572.21;0.00;7572.21
4751;453.30;7478.09;0.00;7478.09
4752;1385.05;7383.97;0.00;7383.97
4753;1247.91;7289.85;0.00;7289.85
4754;873.93;7338.59;0.00;7338.59
4755;2499.37;7387.32;0.00;7387.32
4756;521.63;7436.05;0.00;7436.05
4757;423.84;7484.79;0.00;7484.79
4758;204.33;7252.99;0.00;7252.99
4759;204.40;7021.19;0.00;7021.19
4760;204.48;6789.39;0.00;6789.39
4761;265.04;6557.60;0.00;6557.60
4762;449.86;6750.50;0.00;6750.50
4763;284.99;6943.40;0.00;6943.40
4764;358.96;7136.30;0.00;7136.30
4765;387.37;7329.20;0.00;7329.20
4766;573.28;7373.72;0.00;7373.72
4767;409.81;7418.25;0.00;7418.25
4768;324.83;7462.78;0.00;7462.78
4769;584.72;7507.30;0.00;7507.30
4770;737.47;7560.87;0.00;7560.87
4771;468.01;7614.43;0.00;7614.43
4772;475.87;7667.99;0.00;7667.99
4773;819.84;7721.55;0.00;7721.55
4774;642.81;7677.21;0.00;7677.21
4775;325.68;7632.86;0.00;7632.86
4776;325.68;7588.52;0.00;7588.52
4777;1990.14;7544.18;0.00;7544.18
4778;1122.66;7766.31;0.00;7766.31
4779;1285.93;7988.44;0.00;7988.44
4780;1140.81;8210.57;0.00;8210.57
4781;775.45;8432.71;0.00;8432.71
4782;839.58;8559.33;0.00;8559.33
4783;632.97;8685.96;0.00;8685.96
4784;1526.42;8812.59;0.00;8812.59
4785;641.36;8939.21;0.00;8939.21
4786;586.37;8895.90;0.00;8895.90
4787;846.43;8852.59;0.00;8852.59
4788;807.25;8809.28;0.00;8809.28
4789;759.63;8765.97;0.00;8765.97
4790;727.47;8750.06;0.00;8750.06
4791;726.07;8734.15;0.00;8734.15
4792;723.12;8718.24;0.00;8718.24
4793;906.45;8702.34;0.00;8702.34
4794;729.22;8495.93;0.00;8495.93
4795;474.81;8289.52;0.00;8289.52
4796;480.52;8083.12;0.00;8083.12
4797;657.06;7876.71;0.00;7876.71
4798;326.63;8074.04;0.00;8074.04
4799;326.55;8271.37;0.00;8271.37
4800;206.50;8468.70;0.00;8468.70
4801;206.50;8666.02;0.00;8666.02
4802;379.62;8421.33;0.00;8421.33
4803;206.58;8176.65;0.00;8176.65
4804;206.63;7931.96;0.00;7931.96
4805;206.41;7687.27;0.00;7687.27
4806;382.13;7778.57;0.00;7778.57
4807;206.36;7869.87;0.00;7869.87
4808;206.41;7961.17;0.00;7961.17
4809;206.47;8052.47;0.00;8052.47
4810;417.50;8115.72;0.00;8115.72
4811;206.64;8178.97;0.00;8178.97
4812;206.59;8242.22;0.00;8242.22
4813;206.77;8305.46;0.00;8305.46
4814;206.77;8350.51;0.00;8350.51
4815;383.04;8395.56;0.00;8395.56
4816;206.88;8440.61;0.00;8440.61
4817;206.86;8485.65;0.00;8485.65
4818;206.74;8513.66;0.00;8513.66
4819;396.86;8541.68;0.00;8541.68
4820;206.76;8569.69;0.00;8569.69
4821;207.03;8597.70;0.00;8597.70
4822;207.16;8641.92;0.00;8641.92
4823;207.03;8686.14;0.00;8686.14
4824;381.56;8730.36;0.00;8730.36
4825;227.12;8774.58;0.00;8774.58
4826;338.42;8798.10;0.00;8798.10
4827;338.33;8821.62;0.00;8821.62
4828;528.12;8845.13;0.00;8845.13
4829;603.81;8868.65;0.00;8868.65
4830;327.29;8783.78;0.00;8783.78
4831;327.29;8698.90;0.00;8698.90
4832;566.89;8614.03;0.00;8614.03
4833;937.58;8529.15;0.00;8529.15
4834;566.49;8555.41;0.00;8555.41
4835;751.12;8581.66;0.00;8581.66
4836;551.24;8607.91;0.00;8607.91
4837;721.11;8634.16;0.00;8634.16
4838;696.34;8586.09;0.00;8586.09
4839;631.56;8538.02;0.00;8538.02
4840;446.74;8489.94;0.00;8489.94
4841;206.68;8441.87;0.00;8441.87
4842;383.11;8434.39;0.00;8434.39
4843;476.60;8426.91;0.00;8426.91
4844;441.39;8419.42;0.00;8419.42
4845;206.77;8411.94;0.00;8411.94
4846;421.86;8465.50;0.00;8465.50
4847;206.90;8519.06;0.00;8519.06
4848;207.08;8572.62;0.00;8572.62
4849;1786.36;8626.18;0.00;8626.18
4850;2059.52;8375.56;0.00;8375.56
4851;2562.96;8124.94;0.00;8124.94
4852;206.50;7874.32;0.00;7874.32
4853;478.94;7623.69;0.00;7623.69
4854;434.07;7607.48;0.00;7607.48
4855;615.89;7591.27;0.00;7591.27
4856;424.45;7575.05;0.00;7575.05
4857;425.97;7558.84;0.00;7558.84
4858;428.23;7416.73;0.00;7416.73
4859;605.71;7274.62;0.00;7274.62
4860;413.81;7132.51;0.00;7132.51
4861;433.00;6990.40;0.00;6990.40
4862;416.17;7005.25;0.00;7005.25
4863;585.60;7020.09;0.00;7020.09
4864;434.26;7034.94;0.00;7034.94
4865;416.92;7049.78;0.00;7049.78
4866;414.87;7269.40;0.00;7269.40
4867;876.26;7489.01;0.00;7489.01
4868;3645.28;7708.63;0.00;7708.63
4869;1596.15;7928.25;0.00;7928.25
4870;707.41;8148.66;0.00;8148.66
4871;691.55;8369.07;0.00;8369.07
4872;642.26;8589.48;19835.90;28425.38
4873;1128.65;8809.90;0.00;8809.90
4874;1095.72;8631.51;0.00;8631.51
4875;1183.63;8453.12;0.00;8453.12
4876;1002.72;8274.72;0.00;8274.72
4877;834.07;8096.33;0.00;8096.33
4878;1020.21;8014.52;0.00;8014.52
4879;862.34;7932.71;0.00;7932.71
4880;706.89;7850.90;0.00;7850.90
4881;681.22;7769.09;0.00;7769.09
4882;1124.25;7938.80;0.00;7938.80
4883;856.01;8108.52;0.00;8108.52
4884;797.30;8278.23;0.00;8278.23
4885;754.90;8447.95;0.00;8447.95
4886;879.64;8576.95;0.00;8576.95
4887;707.53;8705.95;0.00;8705.95
4888;665.99;8834.96;0.00;8834.96
4889;689.01;8963.96;0.00;8963.96
4890;700.65;8900.25;0.00;8900.25
4891;845.24;8836.55;0.00;8836.55
4892;682.97;8772.85;0.00;8772.85
4893;466.89;8709.14;0.00;8709.14
4894;472.02;8769.67;0.00;8769.67
4895;504.19;8830.19;0.00;8830.19
4896;328.46;8890.71;0.00;8890.71
4897;208.13;8951.23;0.00;8951.23
4898;208.25;9001.98;0.00;9001.98
4899;421.06;9052.73;0.00;9052.73
4900;208.26;9103.48;0.00;9103.48
4901;208.21;9154.23;0.00;9154.23
4902;208.33;9199.77;0.00;9199.77
4903;208.16;9245.30;0.00;9245.30
4904;384.87;9290.83;0.00;9290.83
4905;208.18;9336.36;0.00;9336.36
4906;208.29;9376.06;0.00;9376.06
4907;208.34;9415.75;0.00;9415.75
4908;399.03;9455.44;0.00;9455.44
4909;208.62;9495.13;0.00;9495.13
4910;208.62;9534.05;0.00;9534.05
4911;208.62;9572.98;0.00;9572.98
4912;208.74;9611.90;0.00;9611.90
4913;383.62;9650.82;0.00;9650.82
4914;208.74;9705.55;0.00;9705.55
4915;208.73;9760.27;0.00;9760.27
4916;208.76;9814.99;0.00;9814.99
4917;362.43;9869.72;0.00;9869.72
4918;370.05;9912.45;0.00;9912.45
4919;209.49;9955.19;0.00;9955.19
4920;209.41;9997.93;0.00;9997.93
4921;209.71;10040.70;0.00;10040.70
4922;516.46;10086.90;0.00;10086.90
4923;329.76;10133.10;48638.40;58771.50
4924;329.83;10179.30;0.00;10179.30
4925;330.15;10225.50;0.00;10225.50
4926;330.02;10028.70;0.00;10028.70
4927;504.62;9831.85;0.00;9831.85
4928;314.58;9635.05;0.00;9635.05
4929;298.85;9438.24;0.00;9438.24
4930;209.15;9061.85;0.00;9061.85
4931;396.64;8685.47;0.00;8685.47
4932;264.55;8309.08;0.00;8309.08
4933;237.95;7932.70;0.00;7932.70
4934;223.07;7578.71;0.00;7578.71
4935;421.79;7224.72;24243.20;31467.92
4936;219.87;6870.72;0.00;6870.72
4937;477.63;6516.73;0.00;6516.73
4938;442.41;6608.76;0.00;6608.76
4939;449.59;6700.78;0.00;6700.78
4940;611.49;6792.80;0.00;6792.80
4941;687.88;6884.83;0.00;6884.83
4942;662.62;6701.71;0.00;6701.71
4943;667.29;6518.60;0.00;6518.60
4944;840.73;6335.48;0.00;6335.48
4945;435.84;6152.36;0.00;6152.36
4946;2418.13;6281.08;0.00;6281.08
4947;1681.12;6409.79;0.00;6409.79
4948;2645.07;6538.50;0.00;6538.50
4949;417.08;6667.21;0.00;6667.21
4950;527.58;6755.57;10133.00;16888.57
4951;564.48;6843.92;0.00;6843.92
4952;2604.51;6932.28;0.00;6932.28
4953;644.30;7020.63;0.00;7020.63
4954;1055.79;7027.40;0.00;7027.40
4955;4004.76;7034.16;0.00;7034.16
4956;4154.07;7040.92;0.00;7040.92
4957;4039.76;7047.69;0.00;7047.69
4958;853.50;7200.06;0.00;7200.06
4959;1473.44;7352.44;0.00;7352.44
4960;1105.43;7504.81;0.00;7504.81
4961;3802.08;7657.19;0.00;7657.19
4962;1738.10;8003.96;0.00;8003.96
4963;441.74;8350.72;0.00;8350.72
4964;430.94;8697.49;0.00;8697.49
4965;873.79;9044.26;0.00;9044.26
4966;666.05;9140.01;0.00;9140.01
4967;1114.39;9235.77;0.00;9235.77
4968;728.24;9331.52;0.00;9331.52
4969;2224.01;9427.28;17834.10;27261.38
4970;2022.39;9287.43;0.00;9287.43
4971;1822.78;9147.58;0.00;9147.58
4972;2595.30;9007.73;0.00;9007.73
4973;414.57;8867.88;0.00;8867.88
4974;549.04;8970.39;0.00;8970.39
4975;734.38;9072.91;0.00;9072.91
4976;828.15;9175.43;0.00;9175.43
4977;576.99;9277.94;0.00;9277.94
4978;551.68;9336.68;0.00;9336.68
4979;557.54;9395.42;0.00;9395.42
4980;732.77;9454.16;0.00;9454.16
4981;622.33;9512.90;0.00;9512.90
4982;2766.92;9437.85;0.00;9437.85
4983;610.03;9362.80;0.00;9362.80
4984;809.07;9287.75;0.00;9287.75
4985;504.59;9212.70;0.00;9212.70
4986;474.80;9283.48;0.00;9283.48
4987;2914.31;9354.26;0.00;9354.26
4988;787.32;9425.04;0.00;9425.04
4989;569.20;9495.82;0.00;9495.82
4990;736.94;9571.42;0.00;9571.42
4991;486.37;9647.02;0.00;9647.02
4992;498.24;9722.62;0.00;9722.62
4993;646.05;9798.22;0.00;9798.22
4994;376.19;9885.99;0.00;9885.99
4995;220.34;9973.76;0.00;9973.76
4996;220.76;10061.50;0.00;10061.50
4997;412.39;10149.30;0.00;10149.30
4998;210.21;10209.90;0.00;10209.90
4999;210.04;10270.40;0.00;10270.40
5000;210.09;10331.00;0.00;10331.00
5001;210.20;10391.50;0.00;10391.50
5002;385.22;10410.90;0.00;10410.90
5003;210.37;10430.30;0.00;10430.30
5004;210.32;10449.70;0.00;10449.70
5005;210.02;10469.10;0.00;10469.10
5006;326.37;10518.30;0.00;10518.30
5007;385.04;10567.50;0.00;10567.50
5008;210.13;10616.80;0.00;10616.80
5009;210.54;10666.00;0.00;10666.00
5010;210.42;10702.70;0.00;10702.70
5011;397.79;10739.50;0.00;10739.50
5012;210.44;10776.30;0.00;10776.30
5013;210.77;10813.00;0.00;10813.00
5014;210.90;10814.90;0.00;10814.90
5015;210.77;10816.70;0.00;10816.70
5016;385.97;10818.50;0.00;10818.50
5017;210.39;10820.40;0.00;10820.40
5018;210.51;10795.50;0.00;10795.50
5019;210.44;10770.60;0.00;10770.60
5020;387.21;10745.60;0.00;10745.60
5021;210.15;10720.70;0.00;10720.70
5022;210.02;10683.60;0.00;10683.60
5023;210.02;10646.60;0.00;10646.60
5024;400.97;10609.50;0.00;10609.50
5025;233.09;10572.40;0.00;10572.40
5026;329.38;10526.60;0.00;10526.60
5027;329.05;10480.90;0.00;10480.90
5028;314.13;10435.10;0.00;10435.10
5029;473.66;10389.40;0.00;10389.40
5030;336.42;10291.80;0.00;10291.80
5031;538.32;10194.20;0.00;10194.20
5032;488.17;10096.60;0.00;10096.60
5033;791.81;9998.95;0.00;9998.95
5034;755.09;9861.51;0.00;9861.51
5035;597.98;9724.07;0.00;9724.07
5036;577.86;9586.63;0.00;9586.63
5037;408.96;9449.19;0.00;9449.19
5038;525.26;9374.88;0.00;9374.88
5039;2621.48;9300.57;0.00;9300.57
5040;1551.07;9226.26;0.00;9226.26
5041;2318.57;9151.95;0.00;9151.95
5042;433.17;9094.53;0.00;9094.53
5043;1955.18;9037.10;0.00;9037.10
5044;1569.13;8979.68;0.00;8979.68
5045;822.76;8922.25;0.00;8922.25
5046;438.32;8868.77;0.00;8868.77
5047;687.61;8815.29;0.00;8815.29
5048;650.74;8761.80;0.00;8761.80
5049;1019.43;8708.32;0.00;8708.32
5050;576.90;8635.61;0.00;8635.61
5051;348.81;8562.90;0.00;8562.90
5052;2542.13;8490.19;0.00;8490.19
5053;2740.20;8417.48;0.00;8417.48
5054;403.47;8552.06;0.00;8552.06
5055;389.92;8686.63;0.00;8686.63
5056;670.24;8821.20;0.00;8821.20
5057;646.51;8955.77;0.00;8955.77
5058;534.10;9148.86;0.00;9148.86
5059;592.46;9341.96;0.00;9341.96
5060;872.12;9535.06;0.00;9535.06
5061;714.64;9728.15;0.00;9728.15
5062;684.96;9680.30;0.00;9680.30
5063;472.60;9632.46;0.00;9632.46
5064;665.89;9584.61;0.00;9584.61
5065;327.55;9536.76;0.00;9536.76
5066;327.65;9284.86;0.00;9284.86
5067;327.66;9032.96;0.00;9032.96
5068;327.66;8781.06;0.00;8781.06
5069;500.86;8529.17;0.00;8529.17
5070;478.13;8638.48;0.00;8638.48
5071;869.35;8747.79;0.00;8747.79
5072;865.95;8857.10;0.00;8857.10
5073;1340.02;8966.42;0.00;8966.42
5074;3107.25;8977.81;0.00;8977.81
5075;840.28;8989.20;0.00;8989.20
5076;1093.79;9000.59;0.00;9000.59
5077;1054.07;9011.98;0.00;9011.98
5078;698.73;9015.94;0.00;9015.94
5079;680.51;9019.89;0.00;9019.89
5080;687.83;9023.85;0.00;9023.85
5081;708.39;9027.80;0.00;9027.80
5082;538.84;8915.65;0.00;8915.65
5083;331.92;8803.49;0.00;8803.49
5084;356.58;8691.33;0.00;8691.33
5085;360.89;8579.18;0.00;8579.18
5086;400.17;8515.65;0.00;8515.65
5087;207.76;8452.13;0.00;8452.13
5088;207.71;8388.61;0.00;8388.61
5089;207.71;8325.08;0.00;8325.08
5090;207.83;8403.90;0.00;8403.90
5091;382.86;8482.72;0.00;8482.72
5092;207.85;8561.54;0.00;8561.54
5093;207.71;8640.37;0.00;8640.37
5094;207.83;8719.78;0.00;8719.78
5095;287.93;8799.19;0.00;8799.19
5096;382.84;8878.60;0.00;8878.60
5097;207.60;8958.01;0.00;8958.01
5098;207.71;8966.43;0.00;8966.43
5099;207.76;8974.86;0.00;8974.86
5100;395.91;8983.28;0.00;8983.28
5101;207.71;8991.71;0.00;8991.71
5102;207.71;9009.04;0.00;9009.04
5103;207.71;9026.37;0.00;9026.37
5104;207.83;9043.71;0.00;9043.71
5105;382.96;9061.04;0.00;9061.04
5106;207.51;9072.54;0.00;9072.54
5107;207.50;9084.05;0.00;9084.05
5108;207.53;9095.55;0.00;9095.55
5109;384.78;9107.06;0.00;9107.06
5110;207.85;9099.74;0.00;9099.74
5111;207.71;9092.42;0.00;9092.42
5112;207.63;9085.10;0.00;9085.10
5113;482.28;9077.79;0.00;9077.79
5114;380.05;9079.89;0.00;9079.89
5115;412.60;9082.00;0.00;9082.00
5116;412.66;9084.11;0.00;9084.11
5117;1358.46;9086.21;0.00;9086.21
5118;502.54;9036.10;0.00;9036.10
5119;338.19;8985.99;0.00;8985.99
5120;337.59;8935.88;0.00;8935.88
5121;1590.51;8885.77;0.00;8885.77
5122;2810.11;8866.47;0.00;8866.47
5123;433.57;8847.18;0.00;8847.18
5124;512.96;8827.89;0.00;8827.89
5125;496.41;8808.60;0.00;8808.60
5126;639.12;8685.48;0.00;8685.48
5127;424.95;8562.36;0.00;8562.36
5128;447.70;8439.23;0.00;8439.23
5129;428.69;8316.11;0.00;8316.11
5130;597.79;8245.56;0.00;8245.56
5131;442.01;8175.01;0.00;8175.01
5132;417.32;8104.46;0.00;8104.46
5133;674.01;8033.92;0.00;8033.92
5134;830.18;7923.87;0.00;7923.87
5135;649.97;7813.83;0.00;7813.83
5136;636.05;7703.79;0.00;7703.79
5137;421.00;7593.74;0.00;7593.74
5138;2462.41;7473.48;0.00;7473.48
5139;211.84;7353.22;0.00;7353.22
5140;530.56;7232.96;0.00;7232.96
5141;1057.10;7112.69;0.00;7112.69
5142;1246.14;6982.23;0.00;6982.23
5143;1067.81;6851.76;0.00;6851.76
5144;1372.53;6721.30;0.00;6721.30
5145;2224.83;6590.84;0.00;6590.84
5146;3070.78;6410.96;0.00;6410.96
5147;203.16;6231.09;0.00;6231.09
5148;203.11;6051.22;0.00;6051.22
5149;378.93;5871.35;0.00;5871.35
5150;202.24;5918.47;0.00;5918.47
5151;202.09;5965.60;0.00;5965.60
5152;202.10;6012.73;0.00;6012.73
5153;395.11;6059.86;0.00;6059.86
5154;202.99;6196.35;0.00;6196.35
5155;202.99;6332.85;0.00;6332.85
5156;464.51;6469.35;0.00;6469.35
5157;1119.99;6605.85;0.00;6605.85
5158;921.31;6682.70;0.00;6682.70
5159;568.01;6759.55;0.00;6759.55
5160;729.67;6836.39;3115.52;9951.91
5161;2416.75;6913.24;0.00;6913.24
5162;1660.76;6930.78;0.00;6930.78
5163;911.47;6948.32;0.00;6948.32
5164;795.14;6965.86;0.00;6965.86
5165;781.33;6983.39;0.00;6983.39
5166;853.53;7023.93;0.00;7023.93
5167;898.09;7064.46;0.00;7064.46
5168;629.80;7105.00;0.00;7105.00
5169;557.85;7145.53;0.00;7145.53
5170;581.98;7323.29;0.00;7323.29
5171;952.41;7501.05;0.00;7501.05
5172;771.97;7678.81;0.00;7678.81
5173;751.93;7856.57;0.00;7856.57
5174;547.13;7956.55;0.00;7956.55
5175;745.37;8056.54;0.00;8056.54
5176;693.67;8156.52;0.00;8156.52
5177;687.01;8256.50;0.00;8256.50
5178;707.71;8333.35;0.00;8333.35
5179;974.69;8410.20;0.00;8410.20
5180;1076.47;8487.05;0.00;8487.05
5181;437.38;8563.89;0.00;8563.89
5182;207.25;8617.58;0.00;8617.58
5183;207.17;8671.26;0.00;8671.26
5184;251.90;8724.94;0.00;8724.94
5185;382.82;8778.63;0.00;8778.63
5186;357.90;8839.16;0.00;8839.16
5187;348.60;8899.70;0.00;8899.70
5188;341.43;8960.23;0.00;8960.23
5189;542.18;9020.77;0.00;9020.77
5190;361.95;9053.02;0.00;9053.02
5191;373.06;9085.27;0.00;9085.27
5192;343.76;9117.52;0.00;9117.52
5193;218.31;9149.77;0.00;9149.77
5194;383.32;9202.91;0.00;9202.91
5195;208.01;9256.04;0.00;9256.04
5196;207.96;9309.18;0.00;9309.18
5197;208.54;9362.32;0.00;9362.32
5198;385.93;9403.59;0.00;9403.59
5199;208.54;9444.87;0.00;9444.87
5200;208.65;9486.14;0.00;9486.14
5201;208.70;9527.42;0.00;9527.42
5202;327.24;9588.52;0.00;9588.52
5203;289.94;9649.62;0.00;9649.62
5204;208.60;9710.72;0.00;9710.72
5205;209.34;9771.82;0.00;9771.82
5206;209.47;9749.86;0.00;9749.86
5207;384.63;9727.91;0.00;9727.91
5208;329.25;9705.95;0.00;9705.95
5209;328.29;9683.99;0.00;9683.99
5210;328.41;9484.73;0.00;9484.73
5211;511.53;9285.47;0.00;9285.47
5212;342.58;9086.22;0.00;9086.22
5213;413.43;8886.96;0.00;8886.96
5214;413.29;8926.10;0.00;8926.10
5215;604.81;8965.24;0.00;8965.24
5216;312.86;9004.39;0.00;9004.39
5217;296.57;9043.53;0.00;9043.53
5218;281.29;8934.65;0.00;8934.65
5219;438.68;8825.76;0.00;8825.76
5220;251.62;8716.88;0.00;8716.88
5221;235.47;8607.99;0.00;8607.99
5222;220.58;8476.49;0.00;8476.49
5223;386.07;8344.98;0.00;8344.98
5224;206.05;8213.47;0.00;8213.47
5225;205.30;8081.96;0.00;8081.96
5226;205.50;7866.93;0.00;7866.93
5227;650.34;7651.89;0.00;7651.89
5228;2174.13;7436.86;0.00;7436.86
5229;2221.19;7221.82;0.00;7221.82
5230;683.12;7120.32;0.00;7120.32
5231;842.55;7018.82;0.00;7018.82
5232;656.01;6917.31;0.00;6917.31
5233;662.75;6815.81;23706.10;30521.91
5234;860.03;6844.34;0.00;6844.34
5235;3824.28;6872.88;0.00;6872.88
5236;1757.46;6901.41;0.00;6901.41
5237;2651.65;6929.94;0.00;6929.94
5238;2560.43;6984.75;0.00;6984.75
5239;204.06;7039.55;0.00;7039.55
5240;219.14;7094.36;0.00;7094.36
5241;233.79;7149.16;0.00;7149.16
5242;441.91;7089.85;0.00;7089.85
5243;263.74;7030.53;0.00;7030.53
5244;278.69;6971.22;0.00;6971.22
5245;357.58;6911.90;0.00;6911.90
5246;586.18;6806.96;6610.36;13417.32
5247;1152.98;6702.01;0.00;6702.01
5248;867.58;6597.07;0.00;6597.07
5249;632.13;6492.12;0.00;6492.12
5250;626.73;6538.75;0.00;6538.75
5251;583.27;6585.38;0.00;6585.38
5252;1686.59;6632.00;0.00;6632.00
5253;1766.99;6678.63;0.00;6678.63
5254;1805.30;6564.22;0.00;6564.22
5255;2039.71;6449.82;0.00;6449.82
5256;1821.47;6335.41;0.00;6335.41
5257;406.55;6221.01;0.00;6221.01
5258;406.65;6104.58;7268.87;13373.45
5259;321.66;5988.16;0.00;5988.16
5260;499.63;5871.73;0.00;5871.73
5261;407.42;5755.31;0.00;5755.31
5262;407.34;5850.46;0.00;5850.46
5263;577.29;5945.61;0.00;5945.61
5264;771.75;6040.76;0.00;6040.76
5265;578.05;6135.91;0.00;6135.91
5266;837.61;6157.16;0.00;6157.16
5267;802.73;6178.40;0.00;6178.40
5268;810.61;6199.65;0.00;6199.65
5269;977.60;6220.89;0.00;6220.89
5270;954.35;6351.32;0.00;6351.32
5271;2408.06;6481.76;0.00;6481.76
5272;1369.34;6612.19;0.00;6612.19
5273;1143.62;6742.62;23554.20;30296.82
5274;2857.57;6758.11;0.00;6758.11
5275;4105.05;6773.60;0.00;6773.60
5276;4110.43;6789.09;0.00;6789.09
5277;1080.13;6804.58;0.00;6804.58
5278;1046.54;6853.49;0.00;6853.49
5279;539.15;6902.39;0.00;6902.39
5280;324.33;6951.29;0.00;6951.29
5281;324.63;7000.19;0.00;7000.19
5282;324.75;7060.43;0.00;7060.43
5283;380.31;7120.66;0.00;7120.66
5284;204.76;7180.90;0.00;7180.90
5285;204.92;7241.14;0.00;7241.14
5286;205.04;7301.83;0.00;7301.83
5287;382.57;7362.51;0.00;7362.51
5288;204.92;7423.20;0.00;7423.20
5289;205.19;7483.89;0.00;7483.89
5290;205.30;7537.26;0.00;7537.26
5291;288.35;7590.64;0.00;7590.64
5292;315.60;7644.01;0.00;7644.01
5293;205.21;7697.39;0.00;7697.39
5294;205.21;7707.21;0.00;7707.21
5295;205.21;7717.04;0.00;7717.04
5296;380.66;7726.86;0.00;7726.86
5297;204.73;7736.69;0.00;7736.69
5298;204.61;7749.49;0.00;7749.49
5299;204.59;7762.30;0.00;7762.30
5300;388.75;7775.11;0.00;7775.11
5301;205.48;7787.92;0.00;7787.92
5302;205.62;7825.32;0.00;7825.32
5303;205.48;7862.72;0.00;7862.72
5304;398.81;7900.12;0.00;7900.12
5305;206.05;7937.53;0.00;7937.53
5306;1525.00;7972.92;0.00;7972.92
5307;326.10;8008.31;0.00;8008.31
5308;509.05;8043.71;0.00;8043.71
5309;337.27;8079.10;0.00;8079.10
5310;326.59;8153.34;0.00;8153.34
5311;337.41;8227.58;0.00;8227.58
5312;387.38;8301.82;0.00;8301.82
5313;327.24;8376.06;0.00;8376.06
5314;326.96;8400.08;0.00;8400.08
5315;326.62;8424.09;0.00;8424.09
5316;527.42;8448.10;0.00;8448.10
5317;296.71;8472.12;0.00;8472.12
5318;281.82;8441.06;0.00;8441.06
5319;266.57;8410.00;0.00;8410.00
